date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:08:18	43828/43828	---M--	200	added ('OK')	application/x-font-ttf	etag:%22ab34-5c0cfb6b-b9e1c558a50c0d91;;;%22	https://demo.themeregion.com/carrito/fonts/teriz.ttf	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/teriz.ttf	(from https://demo.themeregion.com/carrito/css/fonts.css)
08:08:19	104252/104252	---M-Z	200	added ('OK')	image/svg+xml	etag:%221973c-5c0cfb6b-bb2dc9d7098328b9;gz%22	https://demo.themeregion.com/carrito/fonts/teriz.svg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/teriz.svg	(from https://demo.themeregion.com/carrito/css/fonts.css)
08:08:20	44946/44946	---M--	200	added ('OK')	image/jpeg	etag:%22af92-5c0cfb6b-27646b091b309737;;;%22	https://demo.themeregion.com/carrito/images/bg/breadcrumb-bg.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/bg/breadcrumb-bg.jpg	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:21	14936/14936	---M--	200	added ('OK')	image/jpeg	etag:%223a58-5c0cfb6b-22776e9d07437bf8;;;%22	https://demo.themeregion.com/carrito/images/others/promotion-left-bg.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/promotion-left-bg.jpg	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:22	15816/15816	---M--	200	added ('OK')	image/jpeg	etag:%223dc8-5c0cfb6b-ae7e549ef1a1dc9f;;;%22	https://demo.themeregion.com/carrito/images/others/promotion-right-bg.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/promotion-right-bg.jpg	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:22	186948/186948	---M--	200	added ('OK')	image/jpeg	etag:%222da44-5c0cfb6b-8e1130fc32e90d7b;;;%22	https://demo.themeregion.com/carrito/images/bg/banner-bg.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/bg/banner-bg.jpg	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:22	67167/67167	---M--	200	added ('OK')	image/png	etag:%221065f-5c0cfb6b-6da2676269c88af2;;;%22	https://demo.themeregion.com/carrito/images/bg/cta-2-bg.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/bg/cta-2-bg.png	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:23	568/568	---M--	200	added ('OK')	image/png	etag:%22238-5c0cfb6b-9a6018427aea1c1e;;;%22	https://demo.themeregion.com/carrito/images/others/submit1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/submit1.png	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:24	493/493	---M--	200	added ('OK')	image/png	etag:%221ed-5c0cfb6b-a380947d978be077;;;%22	https://demo.themeregion.com/carrito/images/others/submit.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/submit.png	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:25	493/493	---M--	200	added ('OK')	image/png	etag:%221ed-5c0cfb6b-11c2f24f7fbeb6e2;;;%22	https://demo.themeregion.com/carrito/images/others/submit-hover.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/submit-hover.png	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:26	151/151	---M--	200	added ('OK')	image/png	etag:%2297-5c0cfb6b-4e71bdbf2146a357;;;%22	https://demo.themeregion.com/carrito/images/others/dots.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/dots.png	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:28	424144/424144	---M--	200	added ('OK')	image/jpeg	etag:%22678d0-5c0cfb6b-13c8bdf6fd7cb886;;;%22	https://demo.themeregion.com/carrito/images/bg/banner-bg1.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/bg/banner-bg1.jpg	(from https://demo.themeregion.com/carrito/css/main.css)
08:08:29	101206/101206	---M--	200	added ('OK')	image/png	etag:%2218b56-5c0cfb6b-a950ce62a87514a3;;;%22	https://demo.themeregion.com/carrito/images/product/slider1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/slider1.png	(from https://demo.themeregion.com/carrito/details.html)
08:08:29	369/369	---M--	200	added ('OK')	image/png	etag:%22171-5c0cfb6b-b8e45fa0c4d4e59d;;;%22	https://demo.themeregion.com/carrito/images/others/1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/1.png	(from https://demo.themeregion.com/carrito/details.html)
08:08:30	1143/1143	---M--	200	added ('OK')	image/png	etag:%22477-5c0cfb6b-dd6b6791e67ebf78;;;%22	https://demo.themeregion.com/carrito/images/others/delivery-icon.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/delivery-icon.png	(from https://demo.themeregion.com/carrito/details.html)
08:08:32	306176/306176	---M--	200	added ('OK')	image/jpeg	etag:%224ac00-5c0cfb6b-1f9ac59bee3a4a7f;;;%22	https://demo.themeregion.com/carrito/images/bg/banner-bg2.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/bg/banner-bg2.jpg	(from https://demo.themeregion.com/carrito/index2.html)
08:08:33	68127/68127	---M--	200	added ('OK')	image/png	etag:%2210a1f-5c0cfb6b-6f71e86ac718d584;;;%22	https://demo.themeregion.com/carrito/images/others/banner-img1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/banner-img1.png	(from https://demo.themeregion.com/carrito/index2.html)
08:08:33	9845/9845	---MCZ	200	added ('OK')	text/css	etag:W/%223f50-5c0cfb6b-87e6ca22866ecb8a;gz%22	https://demo.themeregion.com/carrito/css/structure.css	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/css/structure.css	(from https://demo.themeregion.com/carrito/blog.html)
08:08:34	34485/34485	---M--	200	added ('OK')	image/jpeg	etag:%2286b5-5c0cfb6b-5c00536d7e91276f;;;%22	https://demo.themeregion.com/carrito/images/blog/1.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/1.jpg	(from https://demo.themeregion.com/carrito/blog.html)
08:08:34	28600/28600	---M--	200	added ('OK')	image/jpeg	etag:%226fb8-5c0cfb6b-51961439520181b8;;;%22	https://demo.themeregion.com/carrito/images/blog/widget1.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/widget1.jpg	(from https://demo.themeregion.com/carrito/blog.html)
08:08:35	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5c0cfb6b-b5be1907f9935cb0;;;%22	https://demo.themeregion.com/carrito/images/blog/1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/1.png	(from https://demo.themeregion.com/carrito/blog.html)
08:08:35	4452/4452	---M--	200	added ('OK')	image/png	etag:%221164-5c0cfb6b-79fd936c3cdf138;;;%22	https://demo.themeregion.com/carrito/images/blog/2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/2.png	(from https://demo.themeregion.com/carrito/blog.html)
08:08:35	4406/4406	---M--	200	added ('OK')	image/png	etag:%221136-5c0cfb6b-ccd5d283b5247f8a;;;%22	https://demo.themeregion.com/carrito/images/blog/3.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/3.png	(from https://demo.themeregion.com/carrito/blog.html)
08:08:35	4078/4078	---M--	200	added ('OK')	image/png	etag:%22fee-5c0cfb6b-9d85b1a09b422992;;;%22	https://demo.themeregion.com/carrito/images/blog/4.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/4.png	(from https://demo.themeregion.com/carrito/blog.html)
08:08:37	49228/49228	---M--	200	added ('OK')	image/jpeg	etag:%22c04c-5c0cfb6b-29fa372be6fbe634;;;%22	https://demo.themeregion.com/carrito/images/blog/details1.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/details1.jpg	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:38	67805/67805	---M--	200	added ('OK')	image/jpeg	etag:%22108dd-5c0cfb6b-6545ca5c2ad37862;;;%22	https://demo.themeregion.com/carrito/images/blog/inner-image1.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/inner-image1.jpg	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:40	19979/19979	---M--	200	added ('OK')	image/jpeg	etag:%224e0b-5c0cfb6b-daddadd144e6be2c;;;%22	https://demo.themeregion.com/carrito/images/blog/inner-image2.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/inner-image2.jpg	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:41	14317/14317	---M--	200	added ('OK')	image/jpeg	etag:%2237ed-5c0cfb6b-73de83af028dcc4c;;;%22	https://demo.themeregion.com/carrito/images/blog/inner-image3.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/inner-image3.jpg	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:42	2790/2790	---M--	200	added ('OK')	image/png	etag:%22ae6-5c0cfb6b-53e43772b59b4284;;;%22	https://demo.themeregion.com/carrito/images/blog/author1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/author1.png	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:43	31309/31309	---M--	200	added ('OK')	image/png	etag:%227a4d-5c0cfb6b-443a392e8a25a261;;;%22	https://demo.themeregion.com/carrito/images/others/author1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/author1.png	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:44	9084/9084	---M--	200	added ('OK')	image/png	etag:%22237c-5c0cfb6b-7cd4596c31154a5c;;;%22	https://demo.themeregion.com/carrito/images/others/author2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/author2.png	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:45	7591/7591	---M--	200	added ('OK')	image/png	etag:%221da7-5c0cfb6b-ab37f8362993b499;;;%22	https://demo.themeregion.com/carrito/images/others/author4.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/author4.png	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:46	3401/3401	---M--	200	added ('OK')	image/png	etag:%22d49-5c0cfb6b-4b975e466d8138b4;;;%22	https://demo.themeregion.com/carrito/images/blog/author2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/blog/author2.png	(from https://demo.themeregion.com/carrito/blog-details.html)
08:08:47	3458/3458	---M--	200	added ('OK')	image/png	etag:%22d82-5c0cfb6b-e41ca430f2344401;;;%22	https://demo.themeregion.com/carrito/images/others/paypal-logo.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/paypal-logo.png	(from https://demo.themeregion.com/carrito/payment.html)
08:08:47	2341/2341	---M--	200	added ('OK')	image/png	etag:%22925-5c0cfb6b-7f44d676fb2b5b;;;%22	https://demo.themeregion.com/carrito/images/others/visa-logo.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/visa-logo.png	(from https://demo.themeregion.com/carrito/payment.html)
08:08:48	2648/2648	---M--	200	added ('OK')	image/png	etag:%22a58-5c0cfb6b-5407555a2478646;;;%22	https://demo.themeregion.com/carrito/images/others/mastercard-logo.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/mastercard-logo.png	(from https://demo.themeregion.com/carrito/payment.html)
08:08:49	2536/2536	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Jul%202019%2014:40:59%20GMT	https://demo.themeregion.com/carrito/popper.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/popper.js	(from https://demo.themeregion.com/carrito/js/bootstrap.min.js)
